Customer_ID,Age,Gender,Item_Purchased,Category,Purchase_Amount_USD,Location,Size,Color,Season,Review_Rating,Subscription_Status,Shipping_Type,Discount_Applied,Promo_Code_Used,Previous_Purchases,Payment_Method,Frequency_of_Purchases,Customer_Segment,Device_Used,Delivery_Delay_Days,Customer_Satisfaction_Comment,Age_Group,Frequency
1437,69,Female,Laptop,Accessories,1905.0,Germany,m,Green,Harmattan,1.2,,Standard,,SALE20,12.0,Cash,High,,Desktop,11.0,Late delivery,61-80,1
1438,43,M,Shoes ,Clothing,1575.0,UK,M,Black,,4.2,Inactive,Standard,No,,21.0,Crypto,,,Tablet,9.0,Will buy again,21-40,1
1439,64,,Phone,Gadgets,908.0,France,XL,red,Winter,2.8,Active,Same Day,,NONE,14.0,Transfer,,,mobile,8.0,Bad,61-80,1
1440,65,M,Bag,Gadgets,1099.0,France,S,White,Autumn,2.9,Active,Pickup,FALSE,PROMO10,32.0,Cash,High,New,,2.0,,61-80,1
1441,45,Female,Phone,,,Nigeria,M,Green,Autumn,3.3,Yes,Standard,,SALE20,41.0,Card,Medium,Churn Risk,mobile,-2.0,,41-60,1
1442,53,M,Shirt,Clothing,1206.0,Canada,S,,Harmattan,3.6,,Pickup,TRUE,NONE,20.0,Transfer,High,Churn Risk,Mobile,-1.0,Excellent,41-60,1
1443,66,F,Watch,Gadgets,1151.0,Nigeria,XXL,,Harmattan,3.4,,Pickup,TRUE,SALE20,19.0,Crypto,Low,VIP,Desktop,14.0,Bad,61-80,1
1444,19,Other,Shoes,Accessories,761.0,France,M,Black,Spring,2.1,Inactive,Standard,No,SALE20,16.0,Transfer,,Churn Risk,Tablet,7.0,Excellent,0-20,1
1445,16,,Watch,Accessories,916.0,USA,M,White,Spring,1.7,Active,,TRUE,,0.0,Cash,High,New,Tablet,10.0,Will buy again,0-20,1
1446,23,F,Phone,,,Germany,M,,Autumn,1.1,Yes,Same Day,FALSE,WELCOME,25.0,card,Medium,VIP,Desktop,-1.0,Late delivery,0-20,1
1447,44,M,shirt,Accessories,847.0,UK,S,White,Spring,1.1,No,,,WELCOME,20.0,,Medium,VIP,Mobile,7.0,Late delivery,41-60,1
1448,54,M,Headset,Gadgets,1753.0,France,XXL,,,4.6,Active,Express,,WELCOME,14.0,Crypto,High,VIP,,3.0,Will buy again,41-60,1
1449,18,Other,Watch,Fashion,1856.0,,,red,,5.0,Yes,Standard,FALSE,WELCOME,5.0,,High,Churn Risk,Tablet,6.0,Late delivery,0-20,1
1450,47,M,Headset,Electronics,567.0,UK,S,Red,Summer,2.4,Active,Same Day,TRUE,WELCOME,43.0,Transfer,Medium,Churn Risk,Tablet,13.0,,41-60,1
1451,25,Other,,Fashion,1842.0,,M,red,Harmattan,1.9,,Same Day,FALSE,SALE20,49.0,,Medium,VIP,Desktop,13.0,Bad,0-20,1
1452,25,,Phone,Clothing,331.0,Germany,XXL,Black,Spring,2.6,No,Pickup,TRUE,PROMO10,2.0,Cash,Medium,Returning,Mobile,-1.0,Bad,0-20,1
1453,34,Female,Shoes,Fashion,1936.0,USA,m,Green,Winter,1.4,,Same Day,,,40.0,Cash,Very High,Churn Risk,mobile,14.0,,21-40,1
1454,61,Other,shirt,,,,M,Green,,3.5,Active,Express,FALSE,SALE20,2.0,Transfer,Very High,Churn Risk,Tablet,3.0,Excellent,61-80,1
1455,49,Other,Phone,Fashion,887.0,UK,m,Black,Autumn,1.9,Inactive,,TRUE,,6.0,card,Medium,VIP,,8.0,Will buy again,41-60,1
1456,48,F,Laptop,,,,XL,Blue,,2.3,Yes,Standard,FALSE,WELCOME,48.0,Cash,Low,,Desktop,8.0,Bad,41-60,1
1457,38,M,Watch,Clothing,1561.0,France,,Blue,,4.4,,Standard,TRUE,NONE,44.0,Cash,Very High,Returning,Tablet,14.0,Bad,21-40,1
1458,43,,Phone,Fashion,1033.0,Nigeria,XXL,Red,Spring,3.3,Active,Pickup,,WELCOME,39.0,Card,Very High,VIP,Mobile,-2.0,,21-40,1
1459,47,Female,Shoes,Electronics,1034.0,Nigeria,XL,Red,Spring,1.5,Active,Standard,TRUE,,21.0,Crypto,,Returning,Desktop,3.0,Will buy again,41-60,1
1460,65,Male,Shirt,Gadgets,47.0,UK,L,,Winter,1.4,,Standard,Yes,SALE20,32.0,Transfer,High,Returning,Desktop,-1.0,Good,61-80,1
1461,22,Other,Laptop,Clothing,1310.0,Germany,M,red,Spring,3.6,Active,Standard,FALSE,SALE20,23.0,Crypto,High,Returning,Mobile,-2.0,Bad,0-20,1
1462,44,Male,Shoes ,Fashion,865.0,France,,Blue,Winter,1.7,,,Yes,WELCOME,6.0,Crypto,High,VIP,Tablet,12.0,,41-60,1
1463,23,M,Phone,Accessories,1594.0,Germany,,,Summer,1.8,Inactive,,TRUE,,3.0,Transfer,,Returning,Mobile,1.0,Excellent,0-20,1
1464,16,Other,Headset,Accessories,900.0,China,L,red,Summer,3.4,,Express,FALSE,NONE,4.0,Crypto,Medium,New,Tablet,0.0,Late delivery,0-20,1
1465,18,Male,Shirt,Clothing,135.0,France,S,White,Summer,4.6,No,Pickup,No,SALE20,42.0,Transfer,Very High,,,10.0,Excellent,0-20,1
1466,39,F,Shoes ,Accessories,1679.0,USA,XL,red,Spring,3.2,Inactive,Standard,,NONE,4.0,Transfer,High,Returning,Mobile,13.0,,21-40,1
1467,38,Male,Phone,Electronics,1243.0,Germany,m,,Summer,2.9,Yes,,FALSE,WELCOME,7.0,Transfer,Low,VIP,Mobile,14.0,,21-40,1
1468,23,F,Laptop,Fashion,1053.0,India,L,White,Autumn,4.4,Inactive,Pickup,FALSE,PROMO10,9.0,Cash,Very High,,Desktop,5.0,Bad,0-20,1
1469,69,Female,shirt,Electronics,912.0,USA,L,Blue,Spring,2.2,Yes,,TRUE,SALE20,17.0,,Medium,New,Desktop,5.0,Will buy again,61-80,1
1470,62,M,Watch,Electronics,581.0,Germany,M,Green,Harmattan,1.1,,Express,Yes,WELCOME,45.0,Cash,Very High,Returning,,9.0,Late delivery,61-80,1
1471,52,,Laptop,Gadgets,264.0,Germany,XXL,Blue,Harmattan,3.2,Inactive,Pickup,No,WELCOME,38.0,card,Low,New,Mobile,5.0,Good,41-60,1
1472,18,Male,Shoes ,Fashion,440.0,China,M,Green,Summer,1.5,No,Standard,,NONE,21.0,card,Low,,Tablet,2.0,,0-20,1
1473,66,Other,Bag,Clothing,387.0,,M,red,Autumn,1.2,Yes,,Yes,WELCOME,15.0,Transfer,High,Churn Risk,Tablet,-1.0,Late delivery,61-80,1
1474,48,M,,Accessories,1989.0,UK,S,,Summer,1.4,Inactive,Standard,,NONE,45.0,,,Churn Risk,Mobile,8.0,Bad,41-60,1
1475,43,Male,Shirt,Gadgets,714.0,Canada,XL,,Winter,1.4,,Standard,,SALE20,23.0,card,Low,Returning,Desktop,9.0,Excellent,21-40,1
1476,62,Other,Headset,Electronics,1446.0,,m,Green,Spring,3.6,Inactive,Pickup,Yes,SALE20,47.0,Crypto,Very High,VIP,,13.0,Late delivery,61-80,1
1477,23,Other,Laptop,Accessories,1503.0,,,White,,3.3,Yes,Express,No,,7.0,Card,Very High,New,Mobile,0.0,Excellent,0-20,1
1478,49,,Laptop,Fashion,1137.0,UK,S,red,Harmattan,2.3,Active,Express,TRUE,PROMO10,47.0,,,Churn Risk,Tablet,14.0,Good,41-60,1
1479,50,,,Electronics,532.0,USA,m,White,Autumn,2.0,Inactive,Standard,No,SALE20,44.0,Transfer,,VIP,mobile,2.0,,41-60,1
1480,47,Other,shirt,Electronics,719.0,India,XXL,red,,1.0,Yes,Express,TRUE,PROMO10,10.0,,High,VIP,Tablet,12.0,Will buy again,41-60,1
1481,39,,Shirt,Fashion,1682.0,Canada,L,White,Autumn,1.6,Yes,Express,TRUE,,19.0,Crypto,Medium,,,5.0,Excellent,21-40,1
1482,29,Other,Shoes,Clothing,874.0,UK,,Green,Spring,3.3,Inactive,Standard,Yes,SALE20,22.0,Card,,Churn Risk,Tablet,0.0,,0-20,1
1483,47,Male,Headset,Gadgets,1653.0,USA,XL,Green,Summer,3.2,,Same Day,Yes,NONE,6.0,,Low,VIP,Desktop,7.0,,41-60,1
1484,61,Female,Shoes ,Fashion,590.0,China,S,Red,Summer,3.9,,Pickup,,WELCOME,12.0,card,,,Tablet,3.0,Will buy again,61-80,1
1485,58,,Bag,Accessories,1985.0,India,S,,Summer,1.1,Active,Standard,FALSE,PROMO10,49.0,Transfer,,VIP,Desktop,-1.0,Late delivery,61-80,1
1486,31,F,Shirt,Accessories,1593.0,Germany,XXL,Blue,Harmattan,4.2,Active,Same Day,,WELCOME,15.0,Crypto,High,New,,3.0,Late delivery,21-40,1
1487,19,F,Laptop,Electronics,1146.0,India,,White,Winter,3.3,Active,Standard,TRUE,PROMO10,6.0,Transfer,Very High,,Mobile,7.0,Late delivery,0-20,1
1488,67,F,Shirt,,,Nigeria,L,Black,Autumn,2.1,No,Same Day,,,2.0,Crypto,,,Desktop,13.0,Excellent,61-80,1
1489,52,Female,Shirt,Gadgets,579.0,,,Black,Winter,2.7,Active,Standard,TRUE,SALE20,16.0,Cash,,Returning,Mobile,1.0,Good,41-60,1
1490,69,Other,Phone,Clothing,145.0,China,L,Green,Spring,4.2,,Same Day,TRUE,,48.0,,Very High,Churn Risk,Mobile,14.0,Good,61-80,1
1491,36,Other,,Clothing,1329.0,Canada,XL,Red,Winter,2.9,Inactive,Express,Yes,,7.0,Card,,New,mobile,0.0,Bad,21-40,1
1492,29,M,Phone,,,Nigeria,XL,,Autumn,3.8,Inactive,,,PROMO10,39.0,Crypto,Low,Returning,,10.0,,0-20,1
1493,46,F,Shoes ,Accessories,229.0,Canada,M,Blue,Summer,2.6,No,Express,No,WELCOME,39.0,,,New,Mobile,1.0,,41-60,1
1494,63,F,shirt,Clothing,1211.0,Nigeria,,Green,Summer,3.2,Yes,Express,,NONE,44.0,card,,Returning,Desktop,12.0,Good,61-80,1
1495,33,Other,Shirt,Accessories,165.0,France,XXL,Blue,Harmattan,4.3,,Standard,No,WELCOME,13.0,card,High,,mobile,5.0,Excellent,21-40,1
1496,22,F,Shoes,Gadgets,1090.0,China,XL,Green,Harmattan,3.0,Active,Same Day,No,,37.0,Card,High,,Desktop,7.0,Excellent,0-20,1
1497,25,Other,Bag,,,Germany,XXL,White,,3.3,Inactive,Express,,NONE,42.0,card,Medium,Returning,Desktop,2.0,Bad,0-20,1
1498,22,Other,Watch,Electronics,401.0,,m,Red,,2.7,No,Pickup,FALSE,NONE,41.0,Transfer,High,New,Tablet,0.0,Will buy again,0-20,1
1499,48,,Phone,Accessories,1621.0,USA,m,White,Harmattan,1.8,,Standard,Yes,SALE20,12.0,Transfer,Very High,New,Mobile,5.0,Will buy again,41-60,1
1500,38,Other,Shoes ,Gadgets,1869.0,USA,XL,red,Autumn,4.9,,Standard,FALSE,NONE,17.0,,,Churn Risk,,6.0,Late delivery,21-40,1
1501,36,Male,Shoes ,,,Canada,m,White,Harmattan,1.1,Active,Standard,,PROMO10,38.0,,Low,Returning,mobile,0.0,,21-40,1
1502,34,Male,Shirt,Accessories,20.0,France,XXL,,Harmattan,1.5,,Same Day,No,WELCOME,2.0,Transfer,,Churn Risk,,13.0,Excellent,21-40,1
1503,63,Male,shirt,Fashion,233.0,France,m,Black,Winter,3.9,Yes,Pickup,No,NONE,44.0,,,Returning,Desktop,10.0,Late delivery,61-80,1
1504,34,Male,Laptop,Accessories,442.0,France,M,Black,Winter,4.0,No,,,NONE,13.0,Transfer,Low,VIP,Mobile,0.0,,21-40,1
1505,51,Female,Shoes,Gadgets,418.0,France,S,Black,Winter,1.6,,Same Day,TRUE,WELCOME,28.0,Transfer,High,,Mobile,-1.0,Will buy again,41-60,1
1506,44,M,Shirt,Clothing,939.0,Nigeria,S,Black,Harmattan,3.5,Active,Same Day,TRUE,WELCOME,38.0,card,High,VIP,Tablet,7.0,Good,41-60,1
1507,33,M,Watch,Accessories,613.0,Nigeria,L,red,Harmattan,4.5,Active,Express,,PROMO10,25.0,Crypto,Very High,,Mobile,14.0,Will buy again,21-40,1
1508,17,Other,Phone,Electronics,1388.0,UK,M,Green,Spring,4.2,Active,Standard,TRUE,WELCOME,45.0,Crypto,Low,,Desktop,6.0,Bad,0-20,1
1509,16,F,Headset,Gadgets,1860.0,USA,S,Green,Harmattan,1.0,,,No,SALE20,48.0,Transfer,Low,Churn Risk,mobile,0.0,Good,0-20,1
1510,62,Male,shirt,Clothing,842.0,India,M,Red,,1.2,Yes,Pickup,FALSE,SALE20,36.0,Cash,Low,,Mobile,11.0,,61-80,1
1511,20,M,Watch,Gadgets,656.0,France,XL,Black,Harmattan,2.9,No,Same Day,Yes,NONE,11.0,Crypto,Medium,New,Mobile,13.0,,0-20,1
1512,35,M,Watch,Accessories,134.0,Germany,L,Black,Harmattan,2.4,,Standard,No,SALE20,16.0,Crypto,,Returning,Desktop,10.0,Late delivery,21-40,1
1513,26,Male,Shirt,Fashion,933.0,China,m,Green,,1.4,No,Same Day,Yes,PROMO10,22.0,,Medium,VIP,mobile,9.0,,0-20,1
1514,57,Female,Headset,Fashion,659.0,USA,m,Blue,,1.8,Inactive,,FALSE,,15.0,Transfer,,New,Desktop,11.0,Late delivery,61-80,1
1515,17,Female,Shirt,Electronics,853.0,India,,red,Winter,4.8,,Standard,FALSE,,11.0,card,,Churn Risk,Mobile,10.0,Excellent,0-20,1
1516,18,M,Headset,,,Canada,M,,,2.5,No,Express,TRUE,NONE,13.0,Card,High,Returning,,10.0,Excellent,0-20,1
1517,38,Female,Shoes ,,,UK,,White,Harmattan,1.9,No,Standard,No,SALE20,12.0,Transfer,Low,VIP,mobile,9.0,Bad,21-40,1
1518,27,,Shoes,Electronics,1379.0,Nigeria,XL,Red,Winter,1.6,Inactive,Pickup,Yes,PROMO10,11.0,Card,Low,,Mobile,4.0,Good,0-20,1
1519,35,Male,shirt,Clothing,482.0,USA,,Green,Winter,3.4,Yes,Standard,TRUE,WELCOME,23.0,,Low,VIP,Desktop,1.0,Late delivery,21-40,1
1520,20,M,Shoes ,Fashion,1663.0,India,XL,Green,Autumn,2.9,Inactive,Express,,WELCOME,3.0,Transfer,High,VIP,mobile,5.0,Good,0-20,1
1521,52,Male,shirt,Accessories,1066.0,UK,L,White,Harmattan,2.4,Yes,,Yes,,26.0,Transfer,Low,New,Tablet,13.0,Bad,41-60,1
1522,53,Female,Phone,Gadgets,980.0,Germany,m,,Winter,2.5,Inactive,Pickup,FALSE,SALE20,41.0,Card,Very High,VIP,,6.0,Excellent,41-60,1
1523,45,Male,Laptop,Gadgets,1326.0,UK,m,Red,Winter,1.8,,,Yes,SALE20,5.0,,Low,,Desktop,12.0,Will buy again,41-60,1
1524,24,Female,Shoes,Fashion,1905.0,India,XXL,,Winter,4.0,Yes,,FALSE,WELCOME,43.0,Crypto,Very High,New,Desktop,3.0,,0-20,1
1525,49,Female,shirt,Fashion,1260.0,Canada,m,Green,Harmattan,4.0,,Express,FALSE,SALE20,2.0,,Low,Churn Risk,Mobile,8.0,Good,41-60,1
1526,68,Male,Laptop,Gadgets,853.0,China,m,Black,Spring,1.1,Inactive,Express,FALSE,SALE20,6.0,card,Very High,New,mobile,6.0,Bad,61-80,1
1527,59,Female,Laptop,Clothing,1792.0,China,L,Black,Harmattan,1.9,No,Standard,TRUE,WELCOME,45.0,Cash,High,New,Tablet,6.0,Bad,61-80,1
1528,50,,Laptop,Gadgets,523.0,Canada,,Green,,1.2,Yes,Pickup,Yes,SALE20,39.0,,High,,Mobile,4.0,Good,41-60,1
1529,67,Other,Shirt,Electronics,1596.0,USA,m,Blue,Harmattan,1.4,Inactive,Standard,,,31.0,Cash,Very High,Returning,Desktop,3.0,Late delivery,61-80,1
1530,37,Male,Laptop,Accessories,905.0,India,m,Blue,Spring,4.8,No,Standard,TRUE,WELCOME,8.0,Cash,Low,VIP,Mobile,10.0,,21-40,1
1531,59,Other,Shirt,Fashion,1196.0,Nigeria,XL,Blue,Harmattan,2.8,,Pickup,No,SALE20,28.0,,,,mobile,13.0,Bad,61-80,1
1532,39,Male,Shoes ,,,,M,red,Autumn,1.8,,Express,FALSE,SALE20,13.0,Cash,,New,Desktop,7.0,,21-40,1
1533,32,Female,Headset,Fashion,1759.0,Germany,S,Black,Autumn,4.9,Inactive,Standard,Yes,NONE,41.0,Crypto,,Returning,,13.0,,21-40,1
1534,25,Female,,Clothing,69.0,Canada,S,red,,2.9,Active,Standard,,WELCOME,33.0,Cash,Very High,New,Tablet,-2.0,Excellent,0-20,1
1535,45,M,Shirt,Electronics,1222.0,Canada,,Black,Harmattan,3.7,Yes,,FALSE,WELCOME,0.0,Crypto,Medium,VIP,Mobile,-1.0,,41-60,1
1536,61,,Shirt,Gadgets,456.0,,XL,White,Autumn,4.8,No,Same Day,TRUE,WELCOME,42.0,Cash,Very High,,Desktop,6.0,Bad,61-80,1
1537,38,M,Shirt,Electronics,1989.0,Nigeria,M,,,4.7,Inactive,Pickup,No,,38.0,Transfer,High,VIP,Desktop,4.0,Late delivery,21-40,1
1538,47,Other,Shoes,Electronics,1633.0,Canada,L,Blue,Winter,4.9,Active,Standard,No,WELCOME,33.0,Card,Low,Churn Risk,Tablet,0.0,Excellent,41-60,1
1539,32,Female,Watch,Clothing,857.0,France,S,White,Summer,4.4,No,Express,TRUE,SALE20,9.0,Card,Very High,New,Tablet,1.0,,21-40,1
1540,65,M,Watch,Clothing,174.0,China,XL,Green,,3.8,Inactive,Same Day,FALSE,,4.0,Cash,Very High,VIP,Tablet,1.0,Will buy again,61-80,1
1541,66,Female,Shoes,,,USA,XXL,red,Harmattan,1.8,Active,Express,Yes,PROMO10,23.0,Crypto,Very High,,mobile,11.0,Bad,61-80,1
1542,32,Male,Shoes,Gadgets,742.0,China,S,,,1.7,Active,Standard,Yes,WELCOME,41.0,card,Medium,Returning,,7.0,Bad,21-40,1
1543,29,M,Watch,,,,,red,Spring,2.4,No,Express,FALSE,PROMO10,37.0,Cash,Very High,Churn Risk,Mobile,7.0,,0-20,1
1544,24,Other,Watch,Gadgets,966.0,China,S,,Winter,4.6,Yes,Express,No,,38.0,,Low,Churn Risk,Mobile,2.0,Will buy again,0-20,1
1545,55,M,Laptop,Accessories,1309.0,Germany,m,Green,Spring,2.0,Inactive,Same Day,TRUE,SALE20,17.0,Transfer,Low,New,Desktop,1.0,Excellent,41-60,1
1546,17,Female,Bag,Electronics,10.0,Nigeria,,Red,Spring,1.8,,,No,SALE20,30.0,,High,VIP,,2.0,Bad,0-20,1
1547,60,F,shirt,Gadgets,268.0,France,XL,Red,Summer,3.3,Active,Pickup,TRUE,SALE20,25.0,Cash,Low,,Desktop,13.0,Excellent,61-80,1
1548,40,F,Watch,Clothing,935.0,Nigeria,XXL,,Autumn,1.9,Inactive,Standard,,WELCOME,4.0,Crypto,Low,New,mobile,3.0,,21-40,1
1549,54,,Shoes,Accessories,57.0,Canada,,Red,,3.3,Active,Express,Yes,PROMO10,24.0,Crypto,Low,Returning,Desktop,10.0,Will buy again,41-60,1
1550,24,Female,Bag,,,,,Red,Spring,3.6,No,Standard,Yes,NONE,12.0,Crypto,Very High,New,Mobile,7.0,Late delivery,0-20,1
1551,69,Male,Shoes,Accessories,269.0,Germany,,red,,2.4,Inactive,Express,TRUE,NONE,2.0,Transfer,,VIP,,9.0,Late delivery,61-80,1
1552,37,M,Bag,Clothing,1189.0,India,XL,red,Harmattan,2.8,,,FALSE,NONE,12.0,Transfer,Low,Churn Risk,,0.0,Excellent,21-40,1
1553,58,F,Shirt,Gadgets,1804.0,,S,Black,,2.9,No,,Yes,NONE,4.0,Cash,,Returning,,8.0,,61-80,1
1554,61,Male,Phone,Clothing,810.0,Canada,XL,White,Harmattan,1.5,No,Standard,TRUE,NONE,18.0,Cash,Low,,,4.0,Excellent,61-80,1
1555,19,Female,Bag,Gadgets,164.0,Germany,S,red,Winter,1.4,,Standard,TRUE,WELCOME,29.0,Crypto,Medium,Returning,,-1.0,Bad,0-20,1
1556,41,Male,Headset,Clothing,1051.0,France,M,Black,,1.6,Active,Standard,No,SALE20,15.0,Card,,VIP,Mobile,14.0,,21-40,1
1557,44,Female,Shoes ,Clothing,1190.0,Nigeria,m,Green,Winter,4.0,Inactive,Standard,Yes,PROMO10,38.0,Card,Very High,New,Tablet,-1.0,,41-60,1
1558,60,,Headset,Fashion,1371.0,Germany,m,red,Spring,4.1,,,Yes,SALE20,48.0,Cash,Medium,Returning,Desktop,12.0,Will buy again,61-80,1
1559,49,M,Shirt,Gadgets,946.0,Canada,m,Blue,Summer,2.7,No,Pickup,FALSE,,14.0,,Medium,Churn Risk,Desktop,13.0,Excellent,41-60,1
1560,38,Male,,Electronics,1444.0,Nigeria,XL,Blue,,1.1,Yes,Express,No,WELCOME,38.0,,Very High,Returning,,14.0,,21-40,1
1561,52,M,,Fashion,389.0,Canada,m,,Autumn,1.1,No,,,NONE,49.0,Cash,Medium,VIP,mobile,6.0,Good,41-60,1
1562,26,Male,Headset,Fashion,1035.0,Germany,L,White,Summer,4.8,Active,Same Day,TRUE,NONE,25.0,card,Medium,New,Tablet,11.0,Good,0-20,1
1563,21,Female,,Fashion,879.0,,XL,White,Summer,1.9,,Pickup,No,,27.0,Cash,Medium,VIP,Desktop,-2.0,,0-20,1
1564,33,Female,Bag,Fashion,884.0,Nigeria,M,Green,Winter,1.7,Inactive,Standard,Yes,,27.0,Card,Very High,Returning,Mobile,6.0,Late delivery,21-40,1
1565,36,Male,Headset,Electronics,540.0,France,S,Black,Autumn,1.3,Active,Standard,TRUE,NONE,12.0,Transfer,High,Returning,Mobile,-1.0,Bad,21-40,1
1566,57,,Shoes,Fashion,134.0,China,,,Spring,3.8,Active,Standard,TRUE,NONE,29.0,Crypto,,VIP,Mobile,-1.0,Excellent,61-80,1
1567,51,Female,Shirt,,,,M,Blue,Summer,3.9,No,,No,PROMO10,27.0,Crypto,Low,,mobile,2.0,Late delivery,41-60,1
1568,56,Other,,Electronics,1284.0,Germany,M,Black,Spring,4.8,Active,Standard,,NONE,9.0,,Very High,Churn Risk,Mobile,-1.0,,41-60,1
1569,53,Other,Shoes,,,USA,,Green,Winter,4.4,Yes,,,NONE,22.0,Crypto,Medium,Churn Risk,,10.0,Will buy again,41-60,1
1570,49,M,shirt,Electronics,918.0,Nigeria,XL,Black,Spring,1.1,,Express,Yes,,24.0,Cash,Low,VIP,Desktop,4.0,Good,41-60,1
1571,32,Other,Shirt,,,Germany,L,Blue,Harmattan,4.3,No,Same Day,No,PROMO10,21.0,Cash,High,Returning,mobile,-1.0,Bad,21-40,1
1572,52,Other,Shirt,Fashion,622.0,UK,L,red,Autumn,4.9,Inactive,Express,No,NONE,28.0,card,High,Churn Risk,,7.0,,41-60,1
1573,40,,Watch,Accessories,360.0,France,XL,Green,Summer,3.1,No,Standard,No,,41.0,Cash,High,,Mobile,14.0,Late delivery,21-40,1
1574,53,,Headset,Electronics,316.0,,L,Black,Winter,1.7,No,Express,,PROMO10,33.0,card,Very High,,,9.0,Late delivery,41-60,1
1575,27,F,Shirt,Fashion,1888.0,Nigeria,m,Black,Spring,1.9,No,Express,,NONE,6.0,Crypto,Low,Returning,Tablet,0.0,Bad,0-20,1
1576,38,F,Laptop,Clothing,1511.0,Canada,,,Winter,4.4,Inactive,Same Day,No,WELCOME,6.0,,High,VIP,Mobile,13.0,Excellent,21-40,1
1577,68,,Bag,Clothing,36.0,Canada,L,Black,Harmattan,4.9,Inactive,Pickup,FALSE,,42.0,Transfer,Medium,VIP,Desktop,14.0,Will buy again,61-80,1
1578,57,F,Phone,Gadgets,1617.0,India,m,,Winter,4.8,Yes,Same Day,No,PROMO10,35.0,Crypto,Low,Churn Risk,Desktop,-1.0,Good,61-80,1
1579,37,,shirt,Electronics,842.0,USA,L,Black,Autumn,3.0,Inactive,Standard,FALSE,PROMO10,49.0,Card,Low,Returning,Desktop,12.0,Excellent,21-40,1
1580,36,F,Shirt,Electronics,97.0,China,XXL,White,,3.5,,Express,TRUE,WELCOME,25.0,card,,,,4.0,Late delivery,21-40,1
1581,42,Female,Phone,,,France,m,Green,Autumn,3.7,Active,Same Day,No,PROMO10,17.0,Card,,VIP,,11.0,Late delivery,21-40,1
1582,46,,Shoes ,Clothing,895.0,Canada,M,Green,Autumn,2.7,Inactive,Pickup,,NONE,22.0,,Medium,VIP,Tablet,1.0,Excellent,41-60,1
1583,21,M,Watch,Electronics,1964.0,UK,,Black,Harmattan,4.8,No,Same Day,TRUE,NONE,29.0,,,Churn Risk,Tablet,13.0,Late delivery,0-20,1
1584,42,M,Laptop,Electronics,1870.0,India,m,Black,Autumn,4.3,,,No,,15.0,card,Very High,VIP,Desktop,-1.0,Good,21-40,1
1585,55,,,Clothing,38.0,,m,,Harmattan,1.5,,Pickup,TRUE,PROMO10,9.0,,Very High,Returning,Desktop,-2.0,Will buy again,41-60,1
1586,49,Other,Shoes ,Fashion,856.0,USA,m,red,Summer,1.5,No,Standard,No,WELCOME,12.0,card,Low,VIP,Tablet,3.0,,41-60,1
1587,27,M,Bag,,,China,S,White,Harmattan,3.2,Yes,Same Day,Yes,PROMO10,13.0,Transfer,Very High,New,Tablet,1.0,,0-20,1
1588,60,Other,Laptop,Clothing,1317.0,USA,m,red,Spring,3.1,Inactive,Pickup,Yes,WELCOME,40.0,Cash,Low,New,,10.0,,61-80,1
1589,68,M,shirt,Accessories,975.0,France,XXL,,Autumn,1.1,Inactive,Same Day,No,SALE20,49.0,Transfer,Low,New,Desktop,9.0,Bad,61-80,1
1590,22,Male,Phone,Clothing,1372.0,China,S,Blue,Winter,2.8,Yes,Standard,TRUE,PROMO10,30.0,Card,High,Returning,,10.0,Late delivery,0-20,1
1591,25,Male,Watch,,,Nigeria,XL,White,Harmattan,4.8,Yes,,Yes,SALE20,43.0,,Medium,,Desktop,12.0,Good,0-20,1
1592,60,,Shirt,Clothing,512.0,India,m,Black,Summer,2.8,No,Express,No,SALE20,31.0,card,Medium,Returning,Tablet,11.0,,61-80,1
1593,32,M,shirt,,,,m,,Spring,3.7,Inactive,Same Day,Yes,WELCOME,34.0,Card,,VIP,Mobile,8.0,Will buy again,21-40,1
1594,41,Female,Shoes ,Fashion,1690.0,France,,Black,Summer,3.8,Active,Same Day,Yes,,8.0,Crypto,Medium,Returning,Mobile,-1.0,,21-40,1
1595,36,Other,Headset,Clothing,948.0,France,XXL,Black,Summer,1.1,Inactive,Same Day,No,PROMO10,41.0,Transfer,Low,VIP,,10.0,Will buy again,21-40,1
1596,43,M,shirt,Clothing,1232.0,,M,Black,Spring,2.1,,Express,No,WELCOME,44.0,Card,Low,New,Desktop,-2.0,Bad,21-40,1
1597,61,,Phone,Fashion,1250.0,USA,m,White,Autumn,4.8,Inactive,,FALSE,PROMO10,10.0,Card,High,VIP,mobile,12.0,Bad,61-80,1
1598,17,Other,Phone,Clothing,36.0,Canada,S,Black,Winter,3.0,Active,Same Day,No,WELCOME,38.0,,Very High,Returning,,10.0,Late delivery,0-20,1
1599,69,F,shirt,Fashion,641.0,China,XXL,Blue,Spring,4.9,,,Yes,NONE,28.0,Cash,Very High,Churn Risk,mobile,8.0,Bad,61-80,1
1600,58,,Phone,Accessories,624.0,Germany,XL,Red,Autumn,4.6,Active,,,SALE20,33.0,Cash,Low,New,Desktop,3.0,,61-80,1
1601,16,M,shirt,Fashion,727.0,,m,,Autumn,2.1,No,Standard,No,SALE20,18.0,Cash,High,,Desktop,11.0,,0-20,1
1602,66,Female,Shoes,Electronics,1457.0,UK,S,Blue,Harmattan,2.1,,Pickup,No,PROMO10,37.0,card,Very High,Churn Risk,Mobile,9.0,Will buy again,61-80,1
